Entity,Code,Date,grocery_and_pharmacy
Burkina Faso,BFA,2020-04-09,-23.143
Burkina Faso,BFA,2020-04-10,-22.857
Burkina Faso,BFA,2020-04-11,-22.286
Burkina Faso,BFA,2020-04-12,-22.143
Burkina Faso,BFA,2020-04-13,-23.143
Burkina Faso,BFA,2020-04-14,-23.143
Burkina Faso,BFA,2020-04-15,-23.429
Burkina Faso,BFA,2020-04-16,-23.571
Burkina Faso,BFA,2020-04-17,-23.714
Burkina Faso,BFA,2020-04-18,-24.286
Burkina Faso,BFA,2020-04-19,-24.143
Burkina Faso,BFA,2020-04-20,-22.286
Burkina Faso,BFA,2020-04-21,-21.143
Burkina Faso,BFA,2020-04-22,-19.429
Burkina Faso,BFA,2020-04-23,-17.714
Burkina Faso,BFA,2020-04-24,-16.857
Burkina Faso,BFA,2020-04-25,-15.857
Burkina Faso,BFA,2020-04-26,-15.143
Burkina Faso,BFA,2020-04-27,-14.714
Burkina Faso,BFA,2020-04-28,-14.714
Burkina Faso,BFA,2020-04-29,-14.857
Burkina Faso,BFA,2020-04-30,-15
Burkina Faso,BFA,2020-05-01,-15.714
Burkina Faso,BFA,2020-05-02,-15.714
Burkina Faso,BFA,2020-05-03,-16.143
Burkina Faso,BFA,2020-05-04,-16.429
Burkina Faso,BFA,2020-05-05,-16.429
Burkina Faso,BFA,2020-05-06,-15.857
Burkina Faso,BFA,2020-05-07,-15.429
Burkina Faso,BFA,2020-05-08,-13.429
Burkina Faso,BFA,2020-05-09,-12.429
Burkina Faso,BFA,2020-05-10,-11.143
Burkina Faso,BFA,2020-05-11,-10
Burkina Faso,BFA,2020-05-12,-9.143
Burkina Faso,BFA,2020-05-13,-9
Burkina Faso,BFA,2020-05-14,-9.143
Burkina Faso,BFA,2020-05-15,-8.714
Burkina Faso,BFA,2020-05-16,-8.143
Burkina Faso,BFA,2020-05-17,-7.571
Burkina Faso,BFA,2020-05-18,-7.429
Burkina Faso,BFA,2020-05-19,-7.571
Burkina Faso,BFA,2020-05-20,-6.857
Burkina Faso,BFA,2020-05-21,-6.571
Burkina Faso,BFA,2020-05-22,-4.571
Burkina Faso,BFA,2020-05-23,-4
Burkina Faso,BFA,2020-05-24,-2.714
Burkina Faso,BFA,2020-05-25,-3.571
Burkina Faso,BFA,2020-05-26,-1.857
Burkina Faso,BFA,2020-05-27,-1.429
Burkina Faso,BFA,2020-05-28,-0.143
Burkina Faso,BFA,2020-05-29,-0.714
Burkina Faso,BFA,2020-05-30,-0.571
Burkina Faso,BFA,2020-05-31,-0.429
Burkina Faso,BFA,2020-06-01,1.571
Burkina Faso,BFA,2020-06-02,1.286
Burkina Faso,BFA,2020-06-03,2.286
Burkina Faso,BFA,2020-06-04,2.571
Burkina Faso,BFA,2020-06-05,2.143
Burkina Faso,BFA,2020-06-06,3.571
Burkina Faso,BFA,2020-06-07,4.429
Burkina Faso,BFA,2020-06-08,5
Burkina Faso,BFA,2020-06-09,4.286
Burkina Faso,BFA,2020-06-10,4.143
Burkina Faso,BFA,2020-06-11,3.857
Burkina Faso,BFA,2020-06-12,4.143
Burkina Faso,BFA,2020-06-13,3.143
Burkina Faso,BFA,2020-06-14,1.571
Burkina Faso,BFA,2020-06-15,1.143
Burkina Faso,BFA,2020-06-16,2.143
Burkina Faso,BFA,2020-06-17,1.571
Burkina Faso,BFA,2020-06-18,0.714
Burkina Faso,BFA,2020-06-19,0.571
Burkina Faso,BFA,2020-06-20,0.857
Burkina Faso,BFA,2020-06-21,2.571
Burkina Faso,BFA,2020-06-22,2.143
Burkina Faso,BFA,2020-06-23,2.143
Burkina Faso,BFA,2020-06-24,2.714
Burkina Faso,BFA,2020-06-25,4.286
Burkina Faso,BFA,2020-06-26,4.857
Burkina Faso,BFA,2020-06-27,5.714
Burkina Faso,BFA,2020-06-28,5.429
Burkina Faso,BFA,2020-06-29,6.143
Burkina Faso,BFA,2020-06-30,6.429
Burkina Faso,BFA,2020-07-01,6.286
Burkina Faso,BFA,2020-07-02,5.714
Burkina Faso,BFA,2020-07-03,5.286
Burkina Faso,BFA,2020-07-04,4.286
Burkina Faso,BFA,2020-07-05,4.429
Burkina Faso,BFA,2020-07-06,3.857
Burkina Faso,BFA,2020-07-07,4
Burkina Faso,BFA,2020-07-08,4
Burkina Faso,BFA,2020-07-09,4.143
Burkina Faso,BFA,2020-07-10,3.571
Burkina Faso,BFA,2020-07-11,3.857
Burkina Faso,BFA,2020-07-12,3.571
Burkina Faso,BFA,2020-07-13,4
Burkina Faso,BFA,2020-07-14,2.571
Burkina Faso,BFA,2020-07-15,-0.286
Burkina Faso,BFA,2020-07-16,-0.429
Burkina Faso,BFA,2020-07-17,0.143
Burkina Faso,BFA,2020-07-18,-0.143
Burkina Faso,BFA,2020-07-19,-1
Burkina Faso,BFA,2020-07-20,-1.143
Burkina Faso,BFA,2020-07-21,-0.286
Burkina Faso,BFA,2020-07-22,2.857
Burkina Faso,BFA,2020-07-23,3.143
Burkina Faso,BFA,2020-07-24,3.429
Burkina Faso,BFA,2020-07-25,4
Burkina Faso,BFA,2020-07-26,4.571
Burkina Faso,BFA,2020-07-27,5.571
Burkina Faso,BFA,2020-07-28,6.571
Burkina Faso,BFA,2020-07-29,8
Burkina Faso,BFA,2020-07-30,11.143
Burkina Faso,BFA,2020-07-31,8
Burkina Faso,BFA,2020-08-01,6.286
Burkina Faso,BFA,2020-08-02,6.429
Burkina Faso,BFA,2020-08-03,5.857
Burkina Faso,BFA,2020-08-04,6.571
Burkina Faso,BFA,2020-08-05,5.286
Burkina Faso,BFA,2020-08-06,3.429
Burkina Faso,BFA,2020-08-07,6.857
Burkina Faso,BFA,2020-08-08,9
Burkina Faso,BFA,2020-08-09,9.714
Burkina Faso,BFA,2020-08-10,10.571
Burkina Faso,BFA,2020-08-11,9.143
Burkina Faso,BFA,2020-08-12,9.571
Burkina Faso,BFA,2020-08-13,8.857
Burkina Faso,BFA,2020-08-14,8.143
Burkina Faso,BFA,2020-08-15,7.143
Burkina Faso,BFA,2020-08-16,6.857
Burkina Faso,BFA,2020-08-17,7.286
Burkina Faso,BFA,2020-08-18,8.429
Burkina Faso,BFA,2020-08-19,8.857
Burkina Faso,BFA,2020-08-20,8.571
Burkina Faso,BFA,2020-08-21,9
Burkina Faso,BFA,2020-08-22,9.857
Burkina Faso,BFA,2020-08-23,10.714
Burkina Faso,BFA,2020-08-24,10.429
Burkina Faso,BFA,2020-08-25,10.429
Burkina Faso,BFA,2020-08-26,11
Burkina Faso,BFA,2020-08-27,11.857
Burkina Faso,BFA,2020-08-28,13.143
Burkina Faso,BFA,2020-08-29,13.857
Burkina Faso,BFA,2020-08-30,12.571
Burkina Faso,BFA,2020-08-31,9.714
Burkina Faso,BFA,2020-09-01,11.286
Burkina Faso,BFA,2020-09-02,10.714
Burkina Faso,BFA,2020-09-03,11.143
Burkina Faso,BFA,2020-09-04,12
Burkina Faso,BFA,2020-09-05,11.286
Burkina Faso,BFA,2020-09-06,11.143
Burkina Faso,BFA,2020-09-07,14.429
Burkina Faso,BFA,2020-09-08,13.857
Burkina Faso,BFA,2020-09-09,15.143
Burkina Faso,BFA,2020-09-10,15.714
Burkina Faso,BFA,2020-09-11,16
Burkina Faso,BFA,2020-09-12,17.429
Burkina Faso,BFA,2020-09-13,18
Burkina Faso,BFA,2020-09-14,19.714
Burkina Faso,BFA,2020-09-15,21
Burkina Faso,BFA,2020-09-16,21.714
Burkina Faso,BFA,2020-09-17,22.143
Burkina Faso,BFA,2020-09-18,22.857
Burkina Faso,BFA,2020-09-19,23.714
Burkina Faso,BFA,2020-09-20,24.286
Burkina Faso,BFA,2020-09-21,25.429
Burkina Faso,BFA,2020-09-22,27.857
Burkina Faso,BFA,2020-09-23,31.571
Burkina Faso,BFA,2020-09-24,35.571
Burkina Faso,BFA,2020-09-25,38.429
Burkina Faso,BFA,2020-09-26,42.286
Burkina Faso,BFA,2020-09-27,47
Burkina Faso,BFA,2020-09-28,50.714
Burkina Faso,BFA,2020-09-29,53.143
Burkina Faso,BFA,2020-09-30,54.143
Burkina Faso,BFA,2020-10-01,53.571
Burkina Faso,BFA,2020-10-02,54
Burkina Faso,BFA,2020-10-03,52.286
Burkina Faso,BFA,2020-10-04,51
Burkina Faso,BFA,2020-10-05,49.429
Burkina Faso,BFA,2020-10-06,47.429
Burkina Faso,BFA,2020-10-07,45.429
Burkina Faso,BFA,2020-10-08,45.286
Burkina Faso,BFA,2020-10-09,43.857
Burkina Faso,BFA,2020-10-10,43.429
Burkina Faso,BFA,2020-10-11,43.143
Burkina Faso,BFA,2020-10-12,43.143
Burkina Faso,BFA,2020-10-13,43.143
Burkina Faso,BFA,2020-10-14,43.571
Burkina Faso,BFA,2020-10-15,43.857
Burkina Faso,BFA,2020-10-16,45.286
Burkina Faso,BFA,2020-10-17,46.286
Burkina Faso,BFA,2020-10-18,46.429
Burkina Faso,BFA,2020-10-19,46
Burkina Faso,BFA,2020-10-20,46
Burkina Faso,BFA,2020-10-21,46.571
Burkina Faso,BFA,2020-10-22,47.143
Burkina Faso,BFA,2020-10-23,48.286
Burkina Faso,BFA,2020-10-24,50
Burkina Faso,BFA,2020-10-25,51.143
Burkina Faso,BFA,2020-10-26,53.286
Burkina Faso,BFA,2020-10-27,55.714
Burkina Faso,BFA,2020-10-28,57.429
Burkina Faso,BFA,2020-10-29,57
Burkina Faso,BFA,2020-10-30,57.857
Burkina Faso,BFA,2020-10-31,57
Burkina Faso,BFA,2020-11-01,57.143
Burkina Faso,BFA,2020-11-02,55.571
Burkina Faso,BFA,2020-11-03,55.286
Burkina Faso,BFA,2020-11-04,54.714
Burkina Faso,BFA,2020-11-05,56.286
Burkina Faso,BFA,2020-11-06,55.143
Burkina Faso,BFA,2020-11-07,55.857
Burkina Faso,BFA,2020-11-08,56
Burkina Faso,BFA,2020-11-09,56.714
Burkina Faso,BFA,2020-11-10,56.286
Burkina Faso,BFA,2020-11-11,55.714
Burkina Faso,BFA,2020-11-12,55
Burkina Faso,BFA,2020-11-13,55.286
Burkina Faso,BFA,2020-11-14,55.143
Burkina Faso,BFA,2020-11-15,54.714
Burkina Faso,BFA,2020-11-16,55
Burkina Faso,BFA,2020-11-17,54.429
Burkina Faso,BFA,2020-11-18,54
Burkina Faso,BFA,2020-11-19,53.571
Burkina Faso,BFA,2020-11-20,52.571
Burkina Faso,BFA,2020-11-21,51.857
Burkina Faso,BFA,2020-11-22,51.429
Burkina Faso,BFA,2020-11-23,51.429
Burkina Faso,BFA,2020-11-24,52.286
Cambodia,KHM,2020-02-17,-0.333
Cambodia,KHM,2020-02-18,-0.25
Cambodia,KHM,2020-02-19,-0.8
Cambodia,KHM,2020-02-20,-1
Cambodia,KHM,2020-02-21,-1
Cambodia,KHM,2020-02-22,-1
Cambodia,KHM,2020-02-23,-1.143
Cambodia,KHM,2020-02-24,-1.286
Cambodia,KHM,2020-02-25,-1.286
Cambodia,KHM,2020-02-26,-1
Cambodia,KHM,2020-02-27,-0.857
Cambodia,KHM,2020-02-28,-1
Cambodia,KHM,2020-02-29,-1.143
Cambodia,KHM,2020-03-01,-0.714
Cambodia,KHM,2020-03-02,-0.286
Cambodia,KHM,2020-03-03,-0.143
Cambodia,KHM,2020-03-04,0.143
Cambodia,KHM,2020-03-05,0.571
Cambodia,KHM,2020-03-06,1.286
Cambodia,KHM,2020-03-07,1.714
Cambodia,KHM,2020-03-08,1.429
Cambodia,KHM,2020-03-09,1.143
Cambodia,KHM,2020-03-10,1.143
Cambodia,KHM,2020-03-11,0.857
Cambodia,KHM,2020-03-12,0.143
Cambodia,KHM,2020-03-13,-0.714
Cambodia,KHM,2020-03-14,-1.571
Cambodia,KHM,2020-03-15,-2.286
Cambodia,KHM,2020-03-16,-2.714
Cambodia,KHM,2020-03-17,-3.714
Cambodia,KHM,2020-03-18,-5.143
Cambodia,KHM,2020-03-19,-6.714
Cambodia,KHM,2020-03-20,-8.286
Cambodia,KHM,2020-03-21,-10.286
Cambodia,KHM,2020-03-22,-12.857
Cambodia,KHM,2020-03-23,-15.286
Cambodia,KHM,2020-03-24,-17.571
Cambodia,KHM,2020-03-25,-19.143
Cambodia,KHM,2020-03-26,-20.571
Cambodia,KHM,2020-03-27,-22.143
Cambodia,KHM,2020-03-28,-23.429
Cambodia,KHM,2020-03-29,-24.286
Cambodia,KHM,2020-03-30,-25
Cambodia,KHM,2020-03-31,-25.286
Cambodia,KHM,2020-04-01,-25.571
Cambodia,KHM,2020-04-02,-25.571
Cambodia,KHM,2020-04-03,-25.143
Cambodia,KHM,2020-04-04,-25
Cambodia,KHM,2020-04-05,-24.714
Cambodia,KHM,2020-04-06,-24.286
Cambodia,KHM,2020-04-07,-24
Cambodia,KHM,2020-04-08,-23.857
Cambodia,KHM,2020-04-09,-23.714
Cambodia,KHM,2020-04-10,-23.857
Cambodia,KHM,2020-04-11,-23.857
Cambodia,KHM,2020-04-12,-23.714
Cambodia,KHM,2020-04-13,-23.571
Cambodia,KHM,2020-04-14,-25.286
Cambodia,KHM,2020-04-15,-27
Cambodia,KHM,2020-04-16,-28.571
Cambodia,KHM,2020-04-17,-29.286
Cambodia,KHM,2020-04-18,-29.714
Cambodia,KHM,2020-04-19,-30.143
Cambodia,KHM,2020-04-20,-30.429
Cambodia,KHM,2020-04-21,-29
Cambodia,KHM,2020-04-22,-27.571
Cambodia,KHM,2020-04-23,-26.429
Cambodia,KHM,2020-04-24,-25.857
Cambodia,KHM,2020-04-25,-25.143
Cambodia,KHM,2020-04-26,-24.571
Cambodia,KHM,2020-04-27,-24.429
Cambodia,KHM,2020-04-28,-24
Cambodia,KHM,2020-04-29,-23.429
Cambodia,KHM,2020-04-30,-22.571
Cambodia,KHM,2020-05-01,-21.714
Cambodia,KHM,2020-05-02,-21.429
Cambodia,KHM,2020-05-03,-21.143
Cambodia,KHM,2020-05-04,-20.714
Cambodia,KHM,2020-05-05,-20.143
Cambodia,KHM,2020-05-06,-19.286
Cambodia,KHM,2020-05-07,-19
Cambodia,KHM,2020-05-08,-18.714
Cambodia,KHM,2020-05-09,-17.714
Cambodia,KHM,2020-05-10,-16.714
Cambodia,KHM,2020-05-11,-15.857
Cambodia,KHM,2020-05-12,-15.286
Cambodia,KHM,2020-05-13,-15.286
Cambodia,KHM,2020-05-14,-14.429
Cambodia,KHM,2020-05-15,-14.143
Cambodia,KHM,2020-05-16,-14.286
Cambodia,KHM,2020-05-17,-14.714
Cambodia,KHM,2020-05-18,-14.714
Cambodia,KHM,2020-05-19,-15.286
Cambodia,KHM,2020-05-20,-15.143
Cambodia,KHM,2020-05-21,-15.286
Cambodia,KHM,2020-05-22,-15.571
Cambodia,KHM,2020-05-23,-15.429
Cambodia,KHM,2020-05-24,-14.857
Cambodia,KHM,2020-05-25,-14.714
Cambodia,KHM,2020-05-26,-14.429
Cambodia,KHM,2020-05-27,-14.286
Cambodia,KHM,2020-05-28,-14.429
Cambodia,KHM,2020-05-29,-14
Cambodia,KHM,2020-05-30,-13.714
Cambodia,KHM,2020-05-31,-13.857
Cambodia,KHM,2020-06-01,-13.571
Cambodia,KHM,2020-06-02,-13.143
Cambodia,KHM,2020-06-03,-13.143
Cambodia,KHM,2020-06-04,-12.714
Cambodia,KHM,2020-06-05,-12.286
Cambodia,KHM,2020-06-06,-11.857
Cambodia,KHM,2020-06-07,-11.143
Cambodia,KHM,2020-06-08,-11
Cambodia,KHM,2020-06-09,-11
Cambodia,KHM,2020-06-10,-11.714
Cambodia,KHM,2020-06-11,-11.286
Cambodia,KHM,2020-06-12,-11.286
Cambodia,KHM,2020-06-13,-11.857
Cambodia,KHM,2020-06-14,-12.143
Cambodia,KHM,2020-06-15,-12.143
Cambodia,KHM,2020-06-16,-11.714
Cambodia,KHM,2020-06-17,-11
Cambodia,KHM,2020-06-18,-11.286
Cambodia,KHM,2020-06-19,-11.714
Cambodia,KHM,2020-06-20,-12
Cambodia,KHM,2020-06-21,-12.714
Cambodia,KHM,2020-06-22,-13.286
Cambodia,KHM,2020-06-23,-13.714
Cambodia,KHM,2020-06-24,-13.714
Cambodia,KHM,2020-06-25,-14.143
Cambodia,KHM,2020-06-26,-14
Cambodia,KHM,2020-06-27,-13.429
Cambodia,KHM,2020-06-28,-13
Cambodia,KHM,2020-06-29,-13.143
Cambodia,KHM,2020-06-30,-12.857
Cambodia,KHM,2020-07-01,-12.143
Cambodia,KHM,2020-07-02,-12.286
Cambodia,KHM,2020-07-03,-11.857
Cambodia,KHM,2020-07-04,-11.286
Cambodia,KHM,2020-07-05,-10.571
Cambodia,KHM,2020-07-06,-10
Cambodia,KHM,2020-07-07,-10
Cambodia,KHM,2020-07-08,-10.286
Cambodia,KHM,2020-07-09,-9.857
Cambodia,KHM,2020-07-10,-9.571
Cambodia,KHM,2020-07-11,-9.857
Cambodia,KHM,2020-07-12,-10
Cambodia,KHM,2020-07-13,-9.571
Cambodia,KHM,2020-07-14,-9.429
Cambodia,KHM,2020-07-15,-9.286
Cambodia,KHM,2020-07-16,-9.143
Cambodia,KHM,2020-07-17,-9.571
Cambodia,KHM,2020-07-18,-9.857
Cambodia,KHM,2020-07-19,-9.857
Cambodia,KHM,2020-07-20,-10.286
Cambodia,KHM,2020-07-21,-10.714
Cambodia,KHM,2020-07-22,-11.143
Cambodia,KHM,2020-07-23,-11.286
Cambodia,KHM,2020-07-24,-11.714
Cambodia,KHM,2020-07-25,-11.286
Cambodia,KHM,2020-07-26,-11.429
Cambodia,KHM,2020-07-27,-11.143
Cambodia,KHM,2020-07-28,-10.857
Cambodia,KHM,2020-07-29,-10.857
Cambodia,KHM,2020-07-30,-10.714
Cambodia,KHM,2020-07-31,-10.429
Cambodia,KHM,2020-08-01,-10.714
Cambodia,KHM,2020-08-02,-11.143
Cambodia,KHM,2020-08-03,-11.286
Cambodia,KHM,2020-08-04,-10.857
Cambodia,KHM,2020-08-05,-11
Cambodia,KHM,2020-08-06,-11.286
Cambodia,KHM,2020-08-07,-11
Cambodia,KHM,2020-08-08,-10.714
Cambodia,KHM,2020-08-09,-9.571
Cambodia,KHM,2020-08-10,-8.857
Cambodia,KHM,2020-08-11,-8.571
Cambodia,KHM,2020-08-12,-7.571
Cambodia,KHM,2020-08-13,-7.143
Cambodia,KHM,2020-08-14,-7
Cambodia,KHM,2020-08-15,-6
Cambodia,KHM,2020-08-16,-6.143
Cambodia,KHM,2020-08-17,-6.286
Cambodia,KHM,2020-08-18,-6.714
Cambodia,KHM,2020-08-19,-7.286
Cambodia,KHM,2020-08-20,-7.857
Cambodia,KHM,2020-08-21,-8.714
Cambodia,KHM,2020-08-22,-10.571
Cambodia,KHM,2020-08-23,-11.429
Cambodia,KHM,2020-08-24,-11.857
Cambodia,KHM,2020-08-25,-11.714
Cambodia,KHM,2020-08-26,-11.571
Cambodia,KHM,2020-08-27,-11.143
Cambodia,KHM,2020-08-28,-10.714
Cambodia,KHM,2020-08-29,-10
Cambodia,KHM,2020-08-30,-9.286
Cambodia,KHM,2020-08-31,-9.143
Cambodia,KHM,2020-09-01,-8.857
Cambodia,KHM,2020-09-02,-9.857
Cambodia,KHM,2020-09-03,-9.714
Cambodia,KHM,2020-09-04,-9.286
Cambodia,KHM,2020-09-05,-8.714
Cambodia,KHM,2020-09-06,-8.857
Cambodia,KHM,2020-09-07,-8.714
Cambodia,KHM,2020-09-08,-8.714
Cambodia,KHM,2020-09-09,-7.571
Cambodia,KHM,2020-09-10,-7
Cambodia,KHM,2020-09-11,-6.286
Cambodia,KHM,2020-09-12,-5.857
Cambodia,KHM,2020-09-13,-5.571
Cambodia,KHM,2020-09-14,-5.286
Cambodia,KHM,2020-09-15,-4.143
Cambodia,KHM,2020-09-16,-4.286
Cambodia,KHM,2020-09-17,-8
Cambodia,KHM,2020-09-18,-11.857
Cambodia,KHM,2020-09-19,-15.286
Cambodia,KHM,2020-09-20,-16.286
Cambodia,KHM,2020-09-21,-16.429
Cambodia,KHM,2020-09-22,-18
Cambodia,KHM,2020-09-23,-17.857
Cambodia,KHM,2020-09-24,-14.714
Cambodia,KHM,2020-09-25,-11.714
Cambodia,KHM,2020-09-26,-8.857
Cambodia,KHM,2020-09-27,-9
Cambodia,KHM,2020-09-28,-9.286
Cambodia,KHM,2020-09-29,-9.143
Cambodia,KHM,2020-09-30,-9
Cambodia,KHM,2020-10-01,-8.857
Cambodia,KHM,2020-10-02,-9.571
Cambodia,KHM,2020-10-03,-10
Cambodia,KHM,2020-10-04,-9.429
Cambodia,KHM,2020-10-05,-10
Cambodia,KHM,2020-10-06,-10.143
Cambodia,KHM,2020-10-07,-10.857
Cambodia,KHM,2020-10-08,-11
Cambodia,KHM,2020-10-09,-10.857
Cambodia,KHM,2020-10-10,-11.143
Cambodia,KHM,2020-10-11,-11.571
Cambodia,KHM,2020-10-12,-11
Cambodia,KHM,2020-10-13,-11.571
Cambodia,KHM,2020-10-14,-11
Cambodia,KHM,2020-10-15,-11.143
Cambodia,KHM,2020-10-16,-11
Cambodia,KHM,2020-10-17,-11.143
Cambodia,KHM,2020-10-18,-11.143
Cambodia,KHM,2020-10-19,-11.286
Cambodia,KHM,2020-10-20,-10.714
Cambodia,KHM,2020-10-21,-10.571
Cambodia,KHM,2020-10-22,-10.143
Cambodia,KHM,2020-10-23,-9.286
Cambodia,KHM,2020-10-24,-8.286
Cambodia,KHM,2020-10-25,-7.286
Cambodia,KHM,2020-10-26,-6.714
Cambodia,KHM,2020-10-27,-6.143
Cambodia,KHM,2020-10-28,-5.429
Cambodia,KHM,2020-10-29,-5.143
Cambodia,KHM,2020-10-30,-5.429
Cambodia,KHM,2020-10-31,-6.286
Cambodia,KHM,2020-11-01,-7
Cambodia,KHM,2020-11-02,-7.286
Cambodia,KHM,2020-11-03,-7.429
Cambodia,KHM,2020-11-04,-8.286
Cambodia,KHM,2020-11-05,-8.714
Cambodia,KHM,2020-11-06,-9
Cambodia,KHM,2020-11-07,-8.571
Cambodia,KHM,2020-11-08,-8
Cambodia,KHM,2020-11-09,-8.286
Cambodia,KHM,2020-11-10,-8.857
Cambodia,KHM,2020-11-11,-9.571
Cambodia,KHM,2020-11-12,-10.143
Cambodia,KHM,2020-11-13,-10.429
Cambodia,KHM,2020-11-14,-11
Cambodia,KHM,2020-11-15,-11.429
Cambodia,KHM,2020-11-16,-12
Cambodia,KHM,2020-11-17,-12.571
Cambodia,KHM,2020-11-18,-12.714
Cambodia,KHM,2020-11-19,-12.857
Cambodia,KHM,2020-11-20,-13.286
Cambodia,KHM,2020-11-21,-13
Cambodia,KHM,2020-11-22,-12.714
Cambodia,KHM,2020-11-23,-12.286
Cambodia,KHM,2020-11-24,-11.714
Cameroon,CMR,2020-02-17,0.667
Cameroon,CMR,2020-02-18,0.5
Cameroon,CMR,2020-02-19,0.4
Cameroon,CMR,2020-02-20,0.333
Cameroon,CMR,2020-02-21,0.143
Cameroon,CMR,2020-02-22,-0.714
Cameroon,CMR,2020-02-23,-1.714
Cameroon,CMR,2020-02-24,-2.286
Cameroon,CMR,2020-02-25,-2.286
Cameroon,CMR,2020-02-26,-1.857
Cameroon,CMR,2020-02-27,-1.429
Cameroon,CMR,2020-02-28,-1.143
Cameroon,CMR,2020-02-29,-0.429
Cameroon,CMR,2020-03-01,0.571
Cameroon,CMR,2020-03-02,1.286
Cameroon,CMR,2020-03-03,1.143
Cameroon,CMR,2020-03-04,1.286
Cameroon,CMR,2020-03-05,1.286
Cameroon,CMR,2020-03-06,1.714
Cameroon,CMR,2020-03-07,2.286
Cameroon,CMR,2020-03-08,3
Cameroon,CMR,2020-03-09,2.286
Cameroon,CMR,2020-03-10,2
Cameroon,CMR,2020-03-11,1.429
Cameroon,CMR,2020-03-12,0.857
Cameroon,CMR,2020-03-13,-0.571
Cameroon,CMR,2020-03-14,-2.143
Cameroon,CMR,2020-03-15,-3.429
Cameroon,CMR,2020-03-16,-3.429
Cameroon,CMR,2020-03-17,-3.143
Cameroon,CMR,2020-03-18,-2.714
Cameroon,CMR,2020-03-19,-3.429
Cameroon,CMR,2020-03-20,-4.714
Cameroon,CMR,2020-03-21,-5.429
Cameroon,CMR,2020-03-22,-7.429
Cameroon,CMR,2020-03-23,-8.286
Cameroon,CMR,2020-03-24,-10.429
Cameroon,CMR,2020-03-25,-12.429
Cameroon,CMR,2020-03-26,-13.429
Cameroon,CMR,2020-03-27,-13.286
Cameroon,CMR,2020-03-28,-13.714
Cameroon,CMR,2020-03-29,-14
Cameroon,CMR,2020-03-30,-15
Cameroon,CMR,2020-03-31,-15
Cameroon,CMR,2020-04-01,-15.714
Cameroon,CMR,2020-04-02,-16.571
Cameroon,CMR,2020-04-03,-17
Cameroon,CMR,2020-04-04,-17.286
Cameroon,CMR,2020-04-05,-17
Cameroon,CMR,2020-04-06,-17.143
Cameroon,CMR,2020-04-07,-17.143
Cameroon,CMR,2020-04-08,-17.714
Cameroon,CMR,2020-04-09,-17.714
Cameroon,CMR,2020-04-10,-18.429
Cameroon,CMR,2020-04-11,-19.143
Cameroon,CMR,2020-04-12,-19.571
Cameroon,CMR,2020-04-13,-19.714
Cameroon,CMR,2020-04-14,-20.143
Cameroon,CMR,2020-04-15,-20
Cameroon,CMR,2020-04-16,-20.143
Cameroon,CMR,2020-04-17,-19.714
Cameroon,CMR,2020-04-18,-19.714
Cameroon,CMR,2020-04-19,-20.143
Cameroon,CMR,2020-04-20,-20.286
Cameroon,CMR,2020-04-21,-20.429
Cameroon,CMR,2020-04-22,-20.429
Cameroon,CMR,2020-04-23,-20.286
Cameroon,CMR,2020-04-24,-20.429
Cameroon,CMR,2020-04-25,-20
Cameroon,CMR,2020-04-26,-19.571
Cameroon,CMR,2020-04-27,-19.143
Cameroon,CMR,2020-04-28,-18.286
Cameroon,CMR,2020-04-29,-17.429
Cameroon,CMR,2020-04-30,-16.714
Cameroon,CMR,2020-05-01,-17.286
Cameroon,CMR,2020-05-02,-17.286
Cameroon,CMR,2020-05-03,-17.429
Cameroon,CMR,2020-05-04,-17.429
Cameroon,CMR,2020-05-05,-17.429
Cameroon,CMR,2020-05-06,-17.286
Cameroon,CMR,2020-05-07,-16.571
Cameroon,CMR,2020-05-08,-14.571
Cameroon,CMR,2020-05-09,-13.714
Cameroon,CMR,2020-05-10,-12.429
Cameroon,CMR,2020-05-11,-11.571
Cameroon,CMR,2020-05-12,-11
Cameroon,CMR,2020-05-13,-10.857
Cameroon,CMR,2020-05-14,-11.143
Cameroon,CMR,2020-05-15,-11
Cameroon,CMR,2020-05-16,-10.857
Cameroon,CMR,2020-05-17,-11
Cameroon,CMR,2020-05-18,-11
Cameroon,CMR,2020-05-19,-11.143
Cameroon,CMR,2020-05-20,-13.286
Cameroon,CMR,2020-05-21,-13.571
Cameroon,CMR,2020-05-22,-13.857
Cameroon,CMR,2020-05-23,-13.857
Cameroon,CMR,2020-05-24,-13.571
Cameroon,CMR,2020-05-25,-14.143
Cameroon,CMR,2020-05-26,-13.429
Cameroon,CMR,2020-05-27,-10.714
Cameroon,CMR,2020-05-28,-9.429
Cameroon,CMR,2020-05-29,-8.429
Cameroon,CMR,2020-05-30,-7.714
Cameroon,CMR,2020-05-31,-7.286
Cameroon,CMR,2020-06-01,-6.571
Cameroon,CMR,2020-06-02,-6.571
Cameroon,CMR,2020-06-03,-6.429
Cameroon,CMR,2020-06-04,-6.571
Cameroon,CMR,2020-06-05,-6.571
Cameroon,CMR,2020-06-06,-6.714
Cameroon,CMR,2020-06-07,-6.286
Cameroon,CMR,2020-06-08,-6
Cameroon,CMR,2020-06-09,-5.714
Cameroon,CMR,2020-06-10,-5.429
Cameroon,CMR,2020-06-11,-5.286
Cameroon,CMR,2020-06-12,-5.429
Cameroon,CMR,2020-06-13,-5.286
Cameroon,CMR,2020-06-14,-5.429
